additive_mass_fraction,calibrated_uncertainty,cas_number,comparison_eligible,complete_grid,expected_condition_count,experimental_winner,failure_counts,handling_approved,maximum_model_spread_delta_h_ratio,maximum_storage_bubble_pressure_ratio,maximum_viscosity_ratio_proxy,minimum_paired_delta_h_ratio,model_spread_is_uncertainty,name,pair_id,paired_condition_count,smiles
0.00177827941004,,141-79-7,True,True,6,False,{},False,0.00039715931267392257,1.0079142274907722,0.9997535685940276,0.9985784978245055,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,CC(=O)C=C(C)C
0.00316227766017,,141-79-7,True,True,6,False,{},False,0.0007067931047618492,1.014002673353545,0.9995613218334987,0.9974722465049227,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,CC(=O)C=C(C)C
0.0056234132519,,141-79-7,True,True,6,False,{},False,0.0012585582779313098,1.0246776385678298,0.9992184669840494,0.9955051842916245,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,CC(=O)C=C(C)C
0.01,,141-79-7,True,True,6,False,{},False,0.002243375409799131,1.0431873884998497,0.998605636763168,0.9920077119243177,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,CC(=O)C=C(C)C
0.0293333333333,,141-79-7,True,True,6,False,{},False,0.006648699420944371,1.1180481655959058,0.9958494601742833,0.9765658098018796,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,CC(=O)C=C(C)C
0.0001,,123-42-2,True,True,6,False,{},False,1.5906932841591725e-05,0.9999912757273371,0.9999937548017637,0.9999248788354304,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.000133352143216,,123-42-2,True,True,6,False,{},False,2.1212064798770136e-05,0.9999883658419978,0.9999916716682709,0.999899824462545,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.000177827941004,,123-42-2,True,True,6,False,{},False,2.8286438824687288e-05,0.9999844853283907,0.9999888935891694,0.9998664140325735,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.000237137370566,,123-42-2,True,True,6,False,{},False,3.7720031425103606e-05,0.9999793103688235,0.9999851886482353,0.9998218607095211,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.000316227766017,,123-42-2,True,True,6,False,{},False,5.029950823731699e-05,0.9999724090740779,0.9999802474735728,0.9997624482564379,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
